pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
localref06_vs_phase2cx	690	50	47	46	-1	94.0	92.0	-0.02094094455242157	-0.08698520064353943
localref06_vs_phase2cx	951	50	41	40	-1	82.0	80.0	-0.020669622346758842	-0.13858628273010254
localref06_vs_phase2cx	674	50	47	46	-1	94.0	92.0	-0.020056825131177902	0.018644284456968307
localref06_vs_phase2cx	524	50	29	28	-1	58.0	56.0	-0.019050301983952522	-0.04719124734401703
localref06_vs_phase2cx	363	50	47	46	-1	94.0	92.0	-0.018711518496274948	-0.06076453998684883
localref06_vs_phase2cx	114	50	43	42	-1	86.0	84.0	-0.018678613007068634	-0.18911798298358917
localref06_vs_phase2cx	939	50	40	39	-1	80.0	78.0	-0.018556375056505203	-0.13264550268650055
localref06_vs_phase2cx	194	50	44	43	-1	88.0	86.0	-0.018552033230662346	0.0030961132142692804
localref06_vs_phase2cx	612	50	47	46	-1	94.0	92.0	-0.018497737124562263	-0.26607760787010193
localref06_vs_phase2cx	168	50	44	43	-1	88.0	86.0	-0.018325325101614	0.02676466852426529
localref06_vs_phase2cx	902	50	42	41	-1	84.0	82.0	-0.01829543150961399	-0.1806584596633911
localref06_vs_phase2cx	97	50	47	46	-1	94.0	92.0	-0.018155662342905998	0.05790410190820694
localref06_vs_phase2cx	112	50	42	41	-1	84.0	82.0	-0.017910504713654518	0.1276305466890335
localref06_vs_phase2cx	825	50	42	41	-1	84.0	82.0	-0.01751881092786789	-0.14074863493442535
localref06_vs_phase2cx	801	50	47	46	-1	94.0	92.0	-0.017326949164271355	-0.12681618332862854
localref06_vs_phase2cx	894	50	40	39	-1	80.0	78.0	-0.017242735251784325	-0.09999330341815948
localref06_vs_phase2cx	704	50	46	45	-1	92.0	90.0	-0.0172406155616045	-0.03090476058423519
localref06_vs_phase2cx	311	50	36	35	-1	72.0	70.0	-0.017158346250653267	-0.07907701283693314
localref06_vs_phase2cx	642	50	46	45	-1	92.0	90.0	-0.016621775925159454	-0.18926674127578735
localref06_vs_phase2cx	856	50	32	31	-1	64.0	62.0	-0.016382107511162758	0.026968631893396378
localref06_vs_phase2cx	48	50	48	47	-1	96.0	94.0	-0.016319159418344498	-0.01290785800665617
localref06_vs_phase2cx	415	50	24	23	-1	48.0	46.0	-0.016215855255723	0.15897250175476074
localref06_vs_phase2cx	768	50	45	44	-1	90.0	88.0	-0.01606520637869835	-0.30336177349090576
localref06_vs_phase2cx	580	50	45	44	-1	90.0	88.0	-0.01596156507730484	-0.14101006090641022
localref06_vs_phase2cx	283	50	47	46	-1	94.0	92.0	-0.015883656218647957	-0.1501467376947403
localref06_vs_phase2cx	723	50	49	48	-1	98.0	96.0	-0.015749704092741013	-0.1763884425163269
localref06_vs_phase2cx	244	50	47	46	-1	94.0	92.0	-0.015058046206831932	-0.06798142194747925
localref06_vs_phase2cx	929	50	41	40	-1	82.0	80.0	-0.014661546796560287	-0.11654398590326309
localref06_vs_phase2cx	644	50	40	39	-1	80.0	78.0	-0.014375951141119003	-0.1071774959564209
localref06_vs_phase2cx	90	50	50	49	-1	100.0	98.0	-0.01436607912182808	-0.1329997032880783
localref06_vs_phase2cx	913	50	48	47	-1	96.0	94.0	-0.014087141491472721	-0.1181282103061676
localref06_vs_phase2cx	678	50	37	36	-1	74.0	72.0	-0.013552647083997726	-0.010975970886647701
localref06_vs_phase2cx	952	50	45	44	-1	90.0	88.0	-0.0131579814478755	-0.05499481037259102
localref06_vs_phase2cx	844	50	36	35	-1	72.0	70.0	-0.0130070261657238	-0.17236609756946564
localref06_vs_phase2cx	151	50	35	34	-1	70.0	68.0	-0.012785795144736767	-0.1986391395330429
localref06_vs_phase2cx	957	50	48	47	-1	96.0	94.0	-0.01275516115128994	-0.17338141798973083
localref06_vs_phase2cx	292	50	49	48	-1	98.0	96.0	-0.012750656343996525	-0.06583680212497711
localref06_vs_phase2cx	220	50	37	36	-1	74.0	72.0	-0.012710725888609886	-0.18850287795066833
localref06_vs_phase2cx	614	50	46	45	-1	92.0	90.0	-0.012447531335055828	-0.14243997633457184
localref06_vs_phase2cx	766	50	45	44	-1	90.0	88.0	-0.012249058112502098	-0.16657772660255432
localref06_vs_phase2cx	807	50	40	39	-1	80.0	78.0	-0.01216454990208149	-0.13621477782726288
localref06_vs_phase2cx	824	50	35	34	-1	70.0	68.0	-0.012095506303012371	-0.004970922600477934
localref06_vs_phase2cx	178	50	48	47	-1	96.0	94.0	-0.012043256312608719	-0.005811614915728569
localref06_vs_phase2cx	771	50	45	44	-1	90.0	88.0	-0.011864092200994492	-0.15192942321300507
localref06_vs_phase2cx	509	50	27	26	-1	54.0	52.0	-0.011843404732644558	-0.23337393999099731
localref06_vs_phase2cx	863	50	48	47	-1	96.0	94.0	-0.011780512519180775	0.04737957939505577
localref06_vs_phase2cx	765	50	39	38	-1	78.0	76.0	-0.011648139916360378	-0.036027222871780396
localref06_vs_phase2cx	901	50	33	32	-1	66.0	64.0	-0.011610853485763073	-0.024698706343770027
localref06_vs_phase2cx	659	50	45	44	-1	90.0	88.0	-0.011563735082745552	-0.08186057209968567
localref06_vs_phase2cx	682	50	43	42	-1	86.0	84.0	-0.011545110493898392	0.016063576564192772
localref06_vs_phase2cx	657	50	20	19	-1	40.0	38.0	-0.01149233803153038	0.026125088334083557
localref06_vs_phase2cx	625	50	47	46	-1	94.0	92.0	-0.01134894136339426	-0.05752507224678993
localref06_vs_phase2cx	195	50	46	45	-1	92.0	90.0	-0.011326427571475506	0.03915001079440117
localref06_vs_phase2cx	911	50	22	21	-1	44.0	42.0	-0.01122013945132494	-0.05383335053920746
localref06_vs_phase2cx	185	50	35	34	-1	70.0	68.0	-0.011136507615447044	-0.1161770224571228
localref06_vs_phase2cx	2	50	44	43	-1	88.0	86.0	-0.0110767912119627	-0.10994064062833786
localref06_vs_phase2cx	808	50	36	35	-1	72.0	70.0	-0.010885639116168022	-0.15438415110111237
localref06_vs_phase2cx	240	50	20	19	-1	40.0	38.0	-0.010573322884738445	-0.12110103666782379
