pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
phase2w_vs_phase2bm_fc2actmse	981	50	42	42	0	84.0	84.0	-0.010352127254009247	-0.09997748583555222
phase2w_vs_phase2bm_fc2actmse	172	50	41	41	0	82.0	82.0	-0.01020795851945877	-0.008413543924689293
phase2w_vs_phase2bm_fc2actmse	994	50	45	45	0	90.0	90.0	-0.01010144967585802	-0.06450781226158142
phase2w_vs_phase2bm_fc2actmse	293	50	48	48	0	96.0	96.0	-0.010100698098540306	-0.09639202803373337
phase2w_vs_phase2bm_fc2actmse	423	50	35	35	0	70.0	70.0	-0.010069119744002819	-0.005070562474429607
phase2w_vs_phase2bm_fc2actmse	404	50	48	48	0	96.0	96.0	-0.009907449595630169	-0.07345438003540039
phase2w_vs_phase2bm_fc2actmse	240	50	21	21	0	42.0	42.0	-0.009853791445493698	0.0607488714158535
phase2w_vs_phase2bm_fc2actmse	634	50	39	39	0	78.0	78.0	-0.009794836863875389	-0.058543767780065536
phase2w_vs_phase2bm_fc2actmse	732	50	43	43	0	86.0	86.0	-0.009565415792167187	-0.0263251680880785
phase2w_vs_phase2bm_fc2actmse	295	50	45	45	0	90.0	90.0	-0.00951048731803894	-0.010855483822524548
phase2w_vs_phase2bm_fc2actmse	69	50	49	49	0	98.0	98.0	-0.009509414434432983	-0.09281250089406967
phase2w_vs_phase2bm_fc2actmse	322	50	47	47	0	94.0	94.0	-0.009481493383646011	-0.06581979990005493
phase2w_vs_phase2bm_fc2actmse	933	50	48	48	0	96.0	96.0	-0.009408662095665932	-0.09081905335187912
phase2w_vs_phase2bm_fc2actmse	848	50	24	24	0	48.0	48.0	-0.009373336099088192	-0.016400927677750587
phase2w_vs_phase2bm_fc2actmse	125	50	46	46	0	92.0	92.0	-0.009368028491735458	0.007573146838694811
phase2w_vs_phase2bm_fc2actmse	575	50	42	42	0	84.0	84.0	-0.009223422966897488	-0.0883808508515358
phase2w_vs_phase2bm_fc2actmse	320	50	45	45	0	90.0	90.0	-0.00906373467296362	-0.03125
phase2w_vs_phase2bm_fc2actmse	674	50	46	46	0	92.0	92.0	-0.009002984501421452	-0.0655236691236496
phase2w_vs_phase2bm_fc2actmse	271	50	30	30	0	60.0	60.0	-0.008982861414551735	-0.10204791277647018
phase2w_vs_phase2bm_fc2actmse	499	50	25	25	0	50.0	50.0	-0.008370280265808105	-0.06854844093322754
phase2w_vs_phase2bm_fc2actmse	645	50	50	50	0	100.0	100.0	-0.008342389017343521	-0.04687147215008736
phase2w_vs_phase2bm_fc2actmse	385	50	31	31	0	62.0	62.0	-0.008263099938631058	-0.006916389334946871
phase2w_vs_phase2bm_fc2actmse	647	50	44	44	0	88.0	88.0	-0.008153245784342289	-0.04128764942288399
phase2w_vs_phase2bm_fc2actmse	604	50	49	49	0	98.0	98.0	-0.008033677004277706	-0.08862656354904175
phase2w_vs_phase2bm_fc2actmse	599	50	40	40	0	80.0	80.0	-0.00802933145314455	-0.026809796690940857
phase2w_vs_phase2bm_fc2actmse	966	50	33	33	0	66.0	66.0	-0.007894242182374	-0.00434659980237484
phase2w_vs_phase2bm_fc2actmse	62	50	30	30	0	60.0	60.0	-0.007756473962217569	-0.02221550978720188
phase2w_vs_phase2bm_fc2actmse	450	50	48	48	0	96.0	96.0	-0.007640721742063761	-0.07557591795921326
phase2w_vs_phase2bm_fc2actmse	929	50	42	42	0	84.0	84.0	-0.007623365148901939	-0.05018025264143944
phase2w_vs_phase2bm_fc2actmse	189	50	42	42	0	84.0	84.0	-0.007535980548709631	-0.038383301347494125
phase2w_vs_phase2bm_fc2actmse	193	50	24	24	0	48.0	48.0	-0.007435568142682314	0.028877200558781624
phase2w_vs_phase2bm_fc2actmse	257	50	41	41	0	82.0	82.0	-0.007423341274261475	-0.08593163639307022
phase2w_vs_phase2bm_fc2actmse	106	50	41	41	0	82.0	82.0	-0.007344705052673817	-0.06337913870811462
phase2w_vs_phase2bm_fc2actmse	476	50	49	49	0	98.0	98.0	-0.00733985798433423	-0.0789482519030571
phase2w_vs_phase2bm_fc2actmse	539	50	39	39	0	78.0	78.0	-0.0072609675116837025	-0.09573718905448914
phase2w_vs_phase2bm_fc2actmse	766	50	44	44	0	88.0	88.0	-0.0072602080181241035	-0.07379937916994095
phase2w_vs_phase2bm_fc2actmse	788	50	47	47	0	94.0	94.0	-0.007250349037349224	-0.05012674257159233
phase2w_vs_phase2bm_fc2actmse	793	50	42	42	0	84.0	84.0	-0.007043917663395405	-0.025770511478185654
phase2w_vs_phase2bm_fc2actmse	597	50	37	37	0	74.0	74.0	-0.007035655900835991	-0.024200573563575745
phase2w_vs_phase2bm_fc2actmse	380	50	32	32	0	64.0	64.0	-0.006771874614059925	-0.032826319336891174
phase2w_vs_phase2bm_fc2actmse	698	50	37	37	0	74.0	74.0	-0.006765605416148901	-0.0727597028017044
phase2w_vs_phase2bm_fc2actmse	181	50	47	47	0	94.0	94.0	-0.00675668241456151	-0.007978362962603569
phase2w_vs_phase2bm_fc2actmse	840	50	44	44	0	88.0	88.0	-0.006701705511659384	-0.006924571935087442
phase2w_vs_phase2bm_fc2actmse	979	50	42	42	0	84.0	84.0	-0.006670935079455376	-0.03368166834115982
phase2w_vs_phase2bm_fc2actmse	72	50	48	48	0	96.0	96.0	-0.006639131344854832	-0.03350498154759407
phase2w_vs_phase2bm_fc2actmse	616	50	45	45	0	90.0	90.0	-0.0066245305351912975	-0.045778825879096985
phase2w_vs_phase2bm_fc2actmse	941	50	40	40	0	80.0	80.0	-0.006615753285586834	-0.08954723179340363
phase2w_vs_phase2bm_fc2actmse	121	50	44	44	0	88.0	88.0	-0.006535584107041359	-0.03796125575900078
phase2w_vs_phase2bm_fc2actmse	807	50	41	41	0	82.0	82.0	-0.00645278999581933	0.0020776987075805664
phase2w_vs_phase2bm_fc2actmse	525	50	40	40	0	80.0	80.0	-0.0063768173567950726	-0.03094840981066227
phase2w_vs_phase2bm_fc2actmse	56	50	46	46	0	92.0	92.0	-0.006369490176439285	-0.04355514422059059
phase2w_vs_phase2bm_fc2actmse	971	50	45	45	0	90.0	90.0	-0.006358982529491186	-0.03161546587944031
phase2w_vs_phase2bm_fc2actmse	739	50	48	48	0	96.0	96.0	-0.0061875139363110065	-0.04115131497383118
phase2w_vs_phase2bm_fc2actmse	9	50	50	50	0	100.0	100.0	-0.006165602244436741	-0.018062010407447815
phase2w_vs_phase2bm_fc2actmse	664	50	18	18	0	36.0	36.0	-0.0061451043002307415	-0.025471096858382225
phase2w_vs_phase2bm_fc2actmse	492	50	45	45	0	90.0	90.0	-0.006110483780503273	0.011912231333553791
phase2w_vs_phase2bm_fc2actmse	995	50	50	50	0	100.0	100.0	-0.006062531378120184	-0.04328124225139618
phase2w_vs_phase2bm_fc2actmse	942	50	41	41	0	82.0	82.0	-0.00600821990519762	-0.006972465664148331
phase2w_vs_phase2bm_fc2actmse	12	50	47	47	0	94.0	94.0	-0.005979542154818773	0.005435285624116659
phase2w_vs_phase2bm_fc2actmse	553	50	42	42	0	84.0	84.0	-0.005964536219835281	-0.03192972019314766
phase2w_vs_phase2bm_fc2actmse	821	50	45	45	0	90.0	90.0	-0.005933241918683052	-0.013378877192735672
phase2w_vs_phase2bm_fc2actmse	955	50	49	49	0	98.0	98.0	-0.005898971576243639	-0.043792352080345154
phase2w_vs_phase2bm_fc2actmse	113	50	44	44	0	88.0	88.0	-0.005879201460629702	-0.0014788531698286533
phase2w_vs_phase2bm_fc2actmse	901	50	34	34	0	68.0	68.0	-0.005852438043802977	-0.02262702025473118
phase2w_vs_phase2bm_fc2actmse	731	50	31	31	0	62.0	62.0	-0.005843744147568941	-0.022394217550754547
phase2w_vs_phase2bm_fc2actmse	920	50	41	41	0	82.0	82.0	-0.005832135211676359	0.0015252018347382545
phase2w_vs_phase2bm_fc2actmse	762	50	26	26	0	52.0	52.0	-0.005812879651784897	-0.011375674977898598
phase2w_vs_phase2bm_fc2actmse	946	50	47	47	0	94.0	94.0	-0.005747863091528416	-0.08351543545722961
phase2w_vs_phase2bm_fc2actmse	48	50	48	48	0	96.0	96.0	-0.00569626921787858	0.0008105659508146346
phase2w_vs_phase2bm_fc2actmse	323	50	49	49	0	98.0	98.0	-0.005670145619660616	-0.03954697772860527
phase2w_vs_phase2bm_fc2actmse	537	50	46	46	0	92.0	92.0	-0.005662025883793831	-0.03301835060119629
phase2w_vs_phase2bm_fc2actmse	289	50	45	45	0	90.0	90.0	-0.005642805714160204	-0.010626707226037979
phase2w_vs_phase2bm_fc2actmse	294	50	47	47	0	94.0	94.0	-0.005580394063144922	-0.025435591116547585
phase2w_vs_phase2bm_fc2actmse	16	50	46	46	0	92.0	92.0	-0.005574761424213648	-0.044821709394454956
phase2w_vs_phase2bm_fc2actmse	73	50	24	24	0	48.0	48.0	-0.0055702789686620235	-0.018750028684735298
phase2w_vs_phase2bm_fc2actmse	849	50	42	42	0	84.0	84.0	-0.005565652623772621	-0.026439189910888672
phase2w_vs_phase2bm_fc2actmse	334	50	46	46	0	92.0	92.0	-0.0055117253214120865	-0.02483045496046543
phase2w_vs_phase2bm_fc2actmse	693	50	40	40	0	80.0	80.0	-0.005468579474836588	-0.010136337019503117
phase2w_vs_phase2bm_fc2actmse	923	50	25	25	0	50.0	50.0	-0.005454629193991423	-0.030328894034028053
phase2w_vs_phase2bm_fc2actmse	961	50	25	25	0	50.0	50.0	-0.00541476858779788	-0.03048696555197239
phase2w_vs_phase2bm_fc2actmse	906	50	18	18	0	36.0	36.0	-0.005397187080234289	-0.02362378127872944
phase2w_vs_phase2bm_fc2actmse	244	50	47	47	0	94.0	94.0	-0.00536456098780036	-0.029076633974909782
phase2w_vs_phase2bm_fc2actmse	989	50	50	50	0	100.0	100.0	-0.005348892416805029	-0.012598028406500816
phase2w_vs_phase2bm_fc2actmse	66	50	30	30	0	60.0	60.0	-0.00531613826751709	0.00134191510733217
phase2w_vs_phase2bm_fc2actmse	621	50	45	45	0	90.0	90.0	-0.005311345681548119	-0.019205207005143166
phase2w_vs_phase2bm_fc2actmse	367	50	44	44	0	88.0	88.0	-0.005271696951240301	-0.025622444227337837
phase2w_vs_phase2bm_fc2actmse	857	50	37	37	0	74.0	74.0	-0.005266011226922274	-0.0004657745303120464
phase2w_vs_phase2bm_fc2actmse	351	50	47	47	0	94.0	94.0	-0.005248576402664185	0.018454503268003464
phase2w_vs_phase2bm_fc2actmse	726	50	45	45	0	90.0	90.0	-0.005130380392074585	-0.024616537615656853
phase2w_vs_phase2bm_fc2actmse	192	50	43	43	0	86.0	86.0	-0.005082515999674797	0.02840341627597809
phase2w_vs_phase2bm_fc2actmse	916	50	49	49	0	98.0	98.0	-0.005008555483072996	-0.04066784679889679
phase2w_vs_phase2bm_fc2actmse	411	50	39	39	0	78.0	78.0	-0.004980464465916157	-0.05747142806649208
phase2w_vs_phase2bm_fc2actmse	835	50	42	42	0	84.0	84.0	-0.004953980445861816	-0.10900750756263733
phase2w_vs_phase2bm_fc2actmse	828	50	33	33	0	66.0	66.0	-0.0049377609975636005	-0.0139904310926795
phase2w_vs_phase2bm_fc2actmse	927	50	48	48	0	96.0	96.0	-0.004924238193780184	-0.03226582705974579
phase2w_vs_phase2bm_fc2actmse	671	50	39	39	0	78.0	78.0	-0.00486907409504056	0.024512510746717453
phase2w_vs_phase2bm_fc2actmse	529	50	40	40	0	80.0	80.0	-0.004760341718792915	0.01004769280552864
phase2w_vs_phase2bm_fc2actmse	700	50	41	41	0	82.0	82.0	-0.004742661025375128	-0.02444292977452278
phase2w_vs_phase2bm_fc2actmse	705	50	30	30	0	60.0	60.0	-0.004720951430499554	0.011955881491303444
phase2w_vs_phase2bm_fc2actmse	832	50	46	46	0	92.0	92.0	-0.004717601928859949	-0.05334115028381348
phase2w_vs_phase2bm_fc2actmse	342	50	45	45	0	90.0	90.0	-0.004674308933317661	-0.04478342831134796
phase2w_vs_phase2bm_fc2actmse	233	50	41	41	0	82.0	82.0	-0.004658912308514118	-0.013674573972821236
phase2w_vs_phase2bm_fc2actmse	592	50	44	44	0	88.0	88.0	-0.004628721624612808	-0.008685436099767685
phase2w_vs_phase2bm_fc2actmse	243	50	43	43	0	86.0	86.0	-0.004542982671409845	0.03408503532409668
phase2w_vs_phase2bm_fc2actmse	180	50	29	29	0	58.0	58.0	-0.004502610769122839	0.011707200668752193
phase2w_vs_phase2bm_fc2actmse	552	50	45	45	0	90.0	90.0	-0.004470340441912413	-0.02309410087764263
phase2w_vs_phase2bm_fc2actmse	287	50	38	38	0	76.0	76.0	-0.004453049972653389	0.0014440726954489946
phase2w_vs_phase2bm_fc2actmse	911	50	22	22	0	44.0	44.0	-0.004386600106954575	0.061220694333314896
phase2w_vs_phase2bm_fc2actmse	377	50	41	41	0	82.0	82.0	-0.004330105148255825	-0.032418690621852875
phase2w_vs_phase2bm_fc2actmse	209	50	47	47	0	94.0	94.0	-0.004328695125877857	-0.0074121952056884766
phase2w_vs_phase2bm_fc2actmse	541	50	27	27	0	54.0	54.0	-0.004243545234203339	0.017997875809669495
phase2w_vs_phase2bm_fc2actmse	198	50	46	46	0	92.0	92.0	-0.004238315857946873	-0.0388004407286644
phase2w_vs_phase2bm_fc2actmse	239	50	49	49	0	98.0	98.0	-0.004205132834613323	-0.02031249925494194
phase2w_vs_phase2bm_fc2actmse	20	50	44	44	0	88.0	88.0	-0.0041382755152881145	-0.027516154572367668
phase2w_vs_phase2bm_fc2actmse	127	50	46	46	0	92.0	92.0	-0.004137731622904539	0.0028817367274314165
phase2w_vs_phase2bm_fc2actmse	904	50	33	33	0	66.0	66.0	-0.0040969266556203365	-0.016690043732523918
phase2w_vs_phase2bm_fc2actmse	782	50	9	9	0	18.0	18.0	-0.004082242026925087	0.031040620058774948
phase2w_vs_phase2bm_fc2actmse	105	50	46	46	0	92.0	92.0	-0.004065167158842087	-0.023714914917945862
phase2w_vs_phase2bm_fc2actmse	321	50	50	50	0	100.0	100.0	-0.00402054563164711	0.045542098581790924
phase2w_vs_phase2bm_fc2actmse	318	50	43	43	0	86.0	86.0	-0.00396626815199852	-0.0098204230889678
phase2w_vs_phase2bm_fc2actmse	326	50	49	49	0	98.0	98.0	-0.003963076509535313	-0.012244557961821556
phase2w_vs_phase2bm_fc2actmse	309	50	43	43	0	86.0	86.0	-0.003962275106459856	-0.04442531615495682
phase2w_vs_phase2bm_fc2actmse	944	50	44	44	0	88.0	88.0	-0.00395468482747674	-0.06640845537185669
phase2w_vs_phase2bm_fc2actmse	806	50	34	34	0	68.0	68.0	-0.003938259091228247	0.015690870583057404
phase2w_vs_phase2bm_fc2actmse	163	50	29	29	0	58.0	58.0	-0.00393297616392374	-0.04712064564228058
phase2w_vs_phase2bm_fc2actmse	633	50	30	30	0	60.0	60.0	-0.003924224991351366	-0.02965514175593853
phase2w_vs_phase2bm_fc2actmse	827	50	37	37	0	74.0	74.0	-0.0038913809694349766	-0.005496663972735405
phase2w_vs_phase2bm_fc2actmse	418	50	36	36	0	72.0	72.0	-0.0038487177807837725	-0.00671153049916029
phase2w_vs_phase2bm_fc2actmse	808	50	36	36	0	72.0	72.0	-0.003835192881524563	-0.0015824413858354092
phase2w_vs_phase2bm_fc2actmse	661	50	45	45	0	90.0	90.0	-0.003790675662457943	-0.026852959766983986
phase2w_vs_phase2bm_fc2actmse	444	50	44	44	0	88.0	88.0	-0.0037731495685875416	-0.02800481766462326
phase2w_vs_phase2bm_fc2actmse	659	50	42	42	0	84.0	84.0	-0.0037566137034446	-0.031588517129421234
phase2w_vs_phase2bm_fc2actmse	628	50	47	47	0	94.0	94.0	-0.0036392665933817625	-0.023822927847504616
phase2w_vs_phase2bm_fc2actmse	223	50	45	45	0	90.0	90.0	-0.0036164727061986923	-0.08254557847976685
phase2w_vs_phase2bm_fc2actmse	120	50	37	37	0	74.0	74.0	-0.0035958304069936275	-0.03124823607504368
phase2w_vs_phase2bm_fc2actmse	462	50	37	37	0	74.0	74.0	-0.00355225196108222	0.014394636265933514
phase2w_vs_phase2bm_fc2actmse	82	50	43	43	0	86.0	86.0	-0.0034677244257181883	-0.03324350342154503
phase2w_vs_phase2bm_fc2actmse	283	50	46	46	0	92.0	92.0	-0.0034132571890950203	0.003390407655388117
phase2w_vs_phase2bm_fc2actmse	769	50	41	41	0	82.0	82.0	-0.003411663230508566	0.011432494968175888
phase2w_vs_phase2bm_fc2actmse	3	50	39	39	0	78.0	78.0	-0.0034097868483513594	-0.05046151950955391
phase2w_vs_phase2bm_fc2actmse	771	50	45	45	0	90.0	90.0	-0.003394625848159194	-0.014437427744269371
phase2w_vs_phase2bm_fc2actmse	234	50	46	46	0	92.0	92.0	-0.0033896821551024914	-0.04704192280769348
phase2w_vs_phase2bm_fc2actmse	984	50	48	48	0	96.0	96.0	-0.0033769262954592705	-0.012678775936365128
phase2w_vs_phase2bm_fc2actmse	795	50	43	43	0	86.0	86.0	-0.003332895692437887	-0.03141839802265167
phase2w_vs_phase2bm_fc2actmse	368	50	41	41	0	82.0	82.0	-0.003322452073916793	0.03208097442984581
phase2w_vs_phase2bm_fc2actmse	473	50	39	39	0	78.0	78.0	-0.003315472975373268	-0.05870339274406433
phase2w_vs_phase2bm_fc2actmse	311	50	35	35	0	70.0	70.0	-0.0032863635569810867	0.010673313401639462
phase2w_vs_phase2bm_fc2actmse	45	50	42	42	0	84.0	84.0	-0.0032588583417236805	-0.052447251975536346
phase2w_vs_phase2bm_fc2actmse	767	50	33	33	0	66.0	66.0	-0.0032199204433709383	-0.053752269595861435
phase2w_vs_phase2bm_fc2actmse	467	50	43	43	0	86.0	86.0	-0.0031848622020334005	-0.008041649125516415
phase2w_vs_phase2bm_fc2actmse	100	50	49	49	0	98.0	98.0	-0.003161933971568942	-0.05617636814713478
phase2w_vs_phase2bm_fc2actmse	261	50	48	48	0	96.0	96.0	-0.003044973826035857	-0.07862938195466995
phase2w_vs_phase2bm_fc2actmse	653	50	36	36	0	72.0	72.0	-0.002978577045723796	-0.0665065199136734
phase2w_vs_phase2bm_fc2actmse	852	50	43	43	0	86.0	86.0	-0.002974975388497114	-0.010035381652414799
phase2w_vs_phase2bm_fc2actmse	973	50	38	38	0	76.0	76.0	-0.0029480368830263615	0.01081740390509367
phase2w_vs_phase2bm_fc2actmse	14	50	49	49	0	98.0	98.0	-0.002894954988732934	0.004733629059046507
phase2w_vs_phase2bm_fc2actmse	958	50	47	47	0	94.0	94.0	-0.0028874531853944063	-0.031691715121269226
phase2w_vs_phase2bm_fc2actmse	921	50	36	36	0	72.0	72.0	-0.002867700532078743	0.014933500438928604
phase2w_vs_phase2bm_fc2actmse	299	50	48	48	0	96.0	96.0	-0.0028401720337569714	0.0009374999790452421
phase2w_vs_phase2bm_fc2actmse	588	50	37	37	0	74.0	74.0	-0.002826710231602192	-0.022550497204065323
phase2w_vs_phase2bm_fc2actmse	497	50	36	36	0	72.0	72.0	-0.0027950131334364414	-0.036150045692920685
phase2w_vs_phase2bm_fc2actmse	531	50	31	31	0	62.0	62.0	-0.0027795834466814995	0.011737956665456295
phase2w_vs_phase2bm_fc2actmse	356	50	22	22	0	44.0	44.0	-0.002738715149462223	0.038425885140895844
phase2w_vs_phase2bm_fc2actmse	301	50	47	47	0	94.0	94.0	-0.0027271690778434277	0.021250009536743164
phase2w_vs_phase2bm_fc2actmse	494	50	39	39	0	78.0	78.0	-0.0026645136531442404	0.018201103433966637
phase2w_vs_phase2bm_fc2actmse	974	50	48	48	0	96.0	96.0	-0.0026379963383078575	-0.080445297062397
phase2w_vs_phase2bm_fc2actmse	478	50	29	29	0	58.0	58.0	-0.002613072283565998	0.03285791352391243
phase2w_vs_phase2bm_fc2actmse	68	50	15	15	0	30.0	30.0	-0.002576719503849745	-0.004370260052382946
phase2w_vs_phase2bm_fc2actmse	152	50	42	42	0	84.0	84.0	-0.002548786113038659	-0.027300024405121803
phase2w_vs_phase2bm_fc2actmse	274	50	47	47	0	94.0	94.0	-0.0024400046095252037	0.00255413050763309
phase2w_vs_phase2bm_fc2actmse	178	50	47	47	0	94.0	94.0	-0.0024136921856552362	-0.030371684581041336
phase2w_vs_phase2bm_fc2actmse	207	50	46	46	0	92.0	92.0	-0.00240921787917614	-0.00785841979086399
phase2w_vs_phase2bm_fc2actmse	867	50	45	45	0	90.0	90.0	-0.0023976194206625223	-0.08502142876386642
phase2w_vs_phase2bm_fc2actmse	109	50	48	48	0	96.0	96.0	-0.0023853289894759655	0.015586471185088158
phase2w_vs_phase2bm_fc2actmse	688	50	47	47	0	94.0	94.0	-0.0023779564071446657	-0.015474557876586914
phase2w_vs_phase2bm_fc2actmse	291	50	50	50	0	100.0	100.0	-0.0023553716018795967	0.02470717392861843
phase2w_vs_phase2bm_fc2actmse	448	50	46	46	0	92.0	92.0	-0.0023353879805654287	0.00735115073621273
phase2w_vs_phase2bm_fc2actmse	685	50	48	48	0	96.0	96.0	-0.0023151682689785957	-0.01206315029412508
phase2w_vs_phase2bm_fc2actmse	11	50	49	49	0	98.0	98.0	-0.002261913614347577	0.019826384261250496
phase2w_vs_phase2bm_fc2actmse	194	50	42	42	0	84.0	84.0	-0.002237121108919382	0.004608459305018187
phase2w_vs_phase2bm_fc2actmse	23	50	49	49	0	98.0	98.0	-0.0021997487638145685	-0.009793300181627274
phase2w_vs_phase2bm_fc2actmse	724	50	42	42	0	84.0	84.0	-0.00218620290979743	0.03137733414769173
phase2w_vs_phase2bm_fc2actmse	830	50	33	33	0	66.0	66.0	-0.002178895752876997	-0.0402042381465435
phase2w_vs_phase2bm_fc2actmse	895	50	40	40	0	80.0	80.0	-0.0021597782615572214	-0.015119018964469433
phase2w_vs_phase2bm_fc2actmse	29	50	47	47	0	94.0	94.0	-0.0021117525175213814	0.002530803671106696
phase2w_vs_phase2bm_fc2actmse	560	50	48	48	0	96.0	96.0	-0.002097785472869873	-0.06153526157140732
phase2w_vs_phase2bm_fc2actmse	607	50	49	49	0	98.0	98.0	-0.0020961046684533358	-0.017828121781349182
phase2w_vs_phase2bm_fc2actmse	85	50	47	47	0	94.0	94.0	-0.0020923172123730183	-0.039334993809461594
phase2w_vs_phase2bm_fc2actmse	91	50	46	46	0	92.0	92.0	-0.0020434900652617216	0.016262568533420563
phase2w_vs_phase2bm_fc2actmse	232	50	45	45	0	90.0	90.0	-0.002004357986152172	-0.012843885459005833
phase2w_vs_phase2bm_fc2actmse	130	50	49	49	0	98.0	98.0	-0.0019975733011960983	-0.008949927985668182
phase2w_vs_phase2bm_fc2actmse	170	50	35	35	0	70.0	70.0	-0.0019943721126765013	0.004300585016608238
phase2w_vs_phase2bm_fc2actmse	307	50	43	43	0	86.0	86.0	-0.001981256529688835	0.013382797129452229
phase2w_vs_phase2bm_fc2actmse	147	50	47	47	0	94.0	94.0	-0.0019779682625085115	0.06573901325464249
phase2w_vs_phase2bm_fc2actmse	111	50	47	47	0	94.0	94.0	-0.0019554710015654564	-0.05105459317564964
phase2w_vs_phase2bm_fc2actmse	819	50	41	41	0	82.0	82.0	-0.00191610143519938	-0.017414560541510582
phase2w_vs_phase2bm_fc2actmse	52	50	41	41	0	82.0	82.0	-0.0018984053749591112	-0.04273378476500511
phase2w_vs_phase2bm_fc2actmse	253	50	47	47	0	94.0	94.0	-0.0018973380792886019	-0.05775212123990059
phase2w_vs_phase2bm_fc2actmse	95	50	47	47	0	94.0	94.0	-0.0018844488076865673	-0.015716657042503357
phase2w_vs_phase2bm_fc2actmse	117	50	45	45	0	90.0	90.0	-0.0018468719208613038	0.0025855540297925472
phase2w_vs_phase2bm_fc2actmse	139	50	50	50	0	100.0	100.0	-0.001833221293054521	-0.046902190893888474
phase2w_vs_phase2bm_fc2actmse	98	50	47	47	0	94.0	94.0	-0.0018173656426370144	-0.01640426553785801
phase2w_vs_phase2bm_fc2actmse	305	50	44	44	0	88.0	88.0	-0.0018070177175104618	-0.008964767679572105
phase2w_vs_phase2bm_fc2actmse	8	50	45	45	0	90.0	90.0	-0.00176043005194515	-0.07403918355703354
phase2w_vs_phase2bm_fc2actmse	940	50	47	47	0	94.0	94.0	-0.0017087945016101003	0.023939838632941246
phase2w_vs_phase2bm_fc2actmse	350	50	49	49	0	98.0	98.0	-0.0016833699773997068	-0.024692822247743607
phase2w_vs_phase2bm_fc2actmse	298	50	39	39	0	78.0	78.0	-0.0016675383085384965	0.008359699510037899
phase2w_vs_phase2bm_fc2actmse	746	50	46	46	0	92.0	92.0	-0.0015932550886645913	0.04223370552062988
phase2w_vs_phase2bm_fc2actmse	502	50	33	33	0	66.0	66.0	-0.0015771198086440563	0.01655147597193718
phase2w_vs_phase2bm_fc2actmse	888	50	42	42	0	84.0	84.0	-0.0015628141118213534	0.02299818955361843
phase2w_vs_phase2bm_fc2actmse	362	50	44	44	0	88.0	88.0	-0.0015473781386390328	0.0057947635650634766
phase2w_vs_phase2bm_fc2actmse	39	50	45	45	0	90.0	90.0	-0.00152757135219872	-0.021928206086158752
phase2w_vs_phase2bm_fc2actmse	384	50	47	47	0	94.0	94.0	-0.0015001832507550716	-0.002562503796070814
phase2w_vs_phase2bm_fc2actmse	90	50	50	50	0	100.0	100.0	-0.001494550728239119	-0.0067253876477479935
phase2w_vs_phase2bm_fc2actmse	447	50	33	33	0	66.0	66.0	-0.0014689898816868663	-0.0883171483874321
phase2w_vs_phase2bm_fc2actmse	518	50	48	48	0	96.0	96.0	-0.0014668699586763978	-0.0012809563195332885
phase2w_vs_phase2bm_fc2actmse	260	50	45	45	0	90.0	90.0	-0.0014306810917332768	-0.02879696898162365
phase2w_vs_phase2bm_fc2actmse	451	50	42	42	0	84.0	84.0	-0.001425949390977621	0.03925500810146332
phase2w_vs_phase2bm_fc2actmse	743	50	37	37	0	74.0	74.0	-0.0014100502012297511	-0.024925433099269867
phase2w_vs_phase2bm_fc2actmse	5	50	43	43	0	86.0	86.0	-0.0013659249525517225	-0.043263062834739685
phase2w_vs_phase2bm_fc2actmse	425	50	47	47	0	94.0	94.0	-0.0013270536437630653	-0.06964204460382462
phase2w_vs_phase2bm_fc2actmse	228	50	46	46	0	92.0	92.0	-0.001255617942661047	0.033302612602710724
phase2w_vs_phase2bm_fc2actmse	339	50	49	49	0	98.0	98.0	-0.0012547681108117104	-0.011235293932259083
phase2w_vs_phase2bm_fc2actmse	640	50	48	48	0	96.0	96.0	-0.0012525231577455997	-0.00531800277531147
phase2w_vs_phase2bm_fc2actmse	493	50	15	15	0	30.0	30.0	-0.0011704302160069346	0.03999556601047516
phase2w_vs_phase2bm_fc2actmse	22	50	50	50	0	100.0	100.0	-0.001162949251011014	-0.030499592423439026
phase2w_vs_phase2bm_fc2actmse	538	50	39	39	0	78.0	78.0	-0.00115391262806952	-0.007639036048203707
phase2w_vs_phase2bm_fc2actmse	841	50	21	21	0	42.0	42.0	-0.001123707857914269	0.02806001715362072
phase2w_vs_phase2bm_fc2actmse	27	50	37	37	0	74.0	74.0	-0.0011068203020840883	-0.004930620081722736
phase2w_vs_phase2bm_fc2actmse	997	50	39	39	0	78.0	78.0	-0.001098660402931273	-0.00878884270787239
phase2w_vs_phase2bm_fc2actmse	702	50	42	42	0	84.0	84.0	-0.0010755651164799929	-0.01706845313310623
phase2w_vs_phase2bm_fc2actmse	89	50	49	49	0	98.0	98.0	-0.0010631962213665247	0.003974948078393936
phase2w_vs_phase2bm_fc2actmse	37	50	45	45	0	90.0	90.0	-0.0010439587058499455	0.033009957522153854
phase2w_vs_phase2bm_fc2actmse	736	50	45	45	0	90.0	90.0	-0.0009877100819721818	0.0011141872964799404
phase2w_vs_phase2bm_fc2actmse	755	50	47	47	0	94.0	94.0	-0.0009800337720662355	-0.0030084990430623293
