group_type	key	cmp	params	numel	best_delta_l2	cmp_delta_l2	cmp_over_best	delta_cosine_to_best	extra_l2_vs_best	extra_over_best	best_top1	cmp_top1	delta_top1_vs_best
stage_kind	features.5.5|relpos	highdrift_damp	1	2028	0.0054377168139100466	0.005492401898014837	1.0100566259656816	0.9177838357749178	0.0022167430729497124	0.407660631991562	80.554	80.51	-0.04399999999999693
stage_kind	features.7.1|attn_qkv	movev_damp	4	1770240	0.14168402891988202	0.14174343773754414	1.0004193049711743	0.9178535490565488	0.05744098066664923	0.40541605927320395	80.554	80.51	-0.04399999999999693
stage_kind	features.7.1|attn_proj	movev_damp	2	590592	0.07672881178926015	0.07666113190799813	0.99911793393272	0.9275394525542594	0.029196747405434806	0.38051869597075555	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|relpos	movev_damp	1	2028	0.0054377168139100466	0.005493364396680763	1.0102336301567536	0.9309453788325563	0.0020318979703572533	0.37366748580204123	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|attn_qkv	highdrift_damp	4	442752	0.07500157916182368	0.07857838249840335	1.0476897070241995	0.9354802921200561	0.027808034874197564	0.3707659916626402	80.554	80.51	-0.04399999999999693
stage_kind	features.7.1|norm	movev_damp	4	3072	0.004566212121663749	0.004529663679018695	0.9919958946997547	0.9344098877160929	0.0016476014883018593	0.36082456189125484	80.554	80.51	-0.04399999999999693
stage_kind	features.7.1|mlp	movev_damp	4	4722432	0.22172768898517198	0.22185167915943213	1.000559200228116	0.9362112678232493	0.07921886631156826	0.35727998913507825	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|act_quant	movev_damp	8	1866	0.007136611301534371	0.007275623682241267	1.019478765878283	0.945297802272022	0.0023874599126161686	0.33453691279261133	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|mlp	movev_damp	4	1181568	0.11592101221086448	0.11598577418128876	1.0005586732654341	0.9468166590341036	0.037816929210697924	0.3262301500776026	80.554	80.51	-0.04399999999999693
stage_kind	features.7.1|move_v_shift	movev_damp	2	1536	0.003029479576739871	0.002929180583833576	0.966892335674951	0.9461313872273371	0.0009829084026341873	0.3244479382468488	80.554	80.51	-0.04399999999999693
stage_kind	features.7.1|proj_move_shift	movev_damp	2	1536	0.003042277123344397	0.0029417108826179984	0.9669437606604866	0.9484882685983695	0.0009654644889367105	0.3173492912688271	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|attn_proj	movev_damp	2	147840	0.040706014356991234	0.04085160406160655	1.0035766140929077	0.9533138147416785	0.012461574709220782	0.3061359581887072	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|attn_qkv	movev_damp	4	442752	0.07500157916182368	0.07497988309920385	0.9997107252558908	0.9545151489585644	0.0226181086806338	0.3015684327370346	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|proj_move_shift	movev_damp	2	768	0.003181005735703251	0.0030803159290074544	0.9683465497827729	0.9603473425268383	0.0008872491397082672	0.27892094935569667	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|move_v_shift	movev_damp	2	768	0.0031897204000358175	0.003093036930270368	0.9696890455463232	0.9603841673290254	0.00088940516266763	0.2788348353848327	80.554	80.51	-0.04399999999999693
stage_kind	features.5.5|norm	movev_damp	4	1536	0.0037769137132989917	0.0037995927812369355	1.0060046560921123	0.9656149058669288	0.0009936886239827823	0.2630953999515209	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|other	highdrift_damp	2	4704	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|other	movev_damp	2	4704	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|act_quant	highdrift_damp	2	4	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|act_quant	movev_damp	2	4	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|weight_quant	highdrift_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|weight_quant	movev_damp	1	96	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|move_shift	highdrift_damp	2	100352	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.0|move_shift	movev_damp	2	100352	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.2|other	highdrift_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.0.2|other	movev_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|norm	highdrift_damp	4	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|norm	movev_damp	4	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|relpos	highdrift_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|relpos	movev_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|other	highdrift_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|other	movev_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|attn_proj	highdrift_damp	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|attn_proj	movev_damp	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|act_quant	highdrift_damp	8	645	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|act_quant	movev_damp	8	645	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|weight_quant	highdrift_damp	5	5	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|weight_quant	movev_damp	5	5	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|proj_move_shift	highdrift_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|proj_move_shift	movev_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|attn_qkv	highdrift_damp	4	27744	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|attn_qkv	movev_damp	4	27744	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|move_shift	highdrift_damp	6	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|move_shift	movev_damp	6	1536	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|move_v_shift	highdrift_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|move_v_shift	movev_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|softmax_quant	highdrift_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|softmax_quant	movev_damp	1	49	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|mlp	highdrift_damp	4	74208	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.0|mlp	movev_damp	4	74208	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|norm	highdrift_damp	4	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|norm	movev_damp	4	384	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|relpos	highdrift_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|relpos	movev_damp	1	507	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|other	highdrift_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|other	movev_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|attn_proj	highdrift_damp	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|attn_proj	movev_damp	2	9312	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|act_quant	highdrift_damp	8	645	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|act_quant	movev_damp	8	645	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|weight_quant	highdrift_damp	5	5	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|weight_quant	movev_damp	5	5	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|proj_move_shift	highdrift_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
stage_kind	features.1.1|proj_move_shift	movev_damp	2	192	0.0	0.0	0.0	0.0	0.0	0.0	80.554	80.51	-0.04399999999999693
